r_kpc,v_kms_mu_0.3_over_T0,v_kms_mu_1.0_over_T0,v_kms_mu_3.0_over_T0
28.356964427856553,122.21478572369303,60.69028214628672,8.215612522564886
28.39032556130109,122.14532788270817,60.655785540096105,8.210897104432663
28.423686694745626,122.07597304278912,60.62134019249655,8.206189679790814
28.457047828190163,122.00672105160369,60.58694602536133,8.20149021420765
28.490408961634703,121.93757175637174,60.552602960398026,8.196798673768175
28.52377009507924,121.86852500387315,60.5183109191503,8.192115025062165
28.557131228523772,121.79958064045813,60.484069823002166,8.187439235172764
28.590492361968312,121.73073851205483,60.449879593180114,8.182771271665262
28.62385349541285,121.66199846417972,60.41574015075761,8.178111102576192
28.65721462885739,121.59336034194408,60.381651416657064,8.173458696402612
28.690575762301922,121.5248239900652,60.347613311653745,8.168814022091587
28.723936895746462,121.45638925287298,60.31362575637858,8.164177049030172
28.757298029191,121.38805597431893,60.279688671321615,8.15954774703526
28.79065916263554,121.31982399798548,60.245801976834606,8.154926086343982
28.82402029608007,121.25169316709267,60.21196559313453,8.150312037604138
28.857381429524608,121.1836633245081,60.17817944030631,8.14570557186495
28.890742562969148,121.11573431275312,60.14444343830652,8.14110666056802
28.924103696413685,121.04790597401252,60.11075750696572,8.136515275538427
28.957464829858218,120.98017815014212,60.077121565991426,8.131931388976087
28.990825963302758,120.9125506826763,60.04353553497215,8.127354973447346
29.024187096747294,120.84502341283601,60.00999933337873,8.12278600187676
29.057548230191834,120.7775961815363,59.976512880568976,8.118224447538937
29.090909363636367,120.71026882939415,59.94307609578942,8.11367028405077
29.124270497080907,120.64304119673676,59.90968889817886,8.109123485363721
29.157631630525444,120.57591312360745,59.87635120677111,8.104584025756328
29.190992763969984,120.50888444977441,59.84306294049755,8.100051879826918
29.224353897414517,120.4419550147377,59.809824018190405,8.095527022486324
29.257715030859053,120.37512465773648,59.77663435858571,8.091009428951088
29.291076164303593,120.3083932177559,59.74349388032581,8.086499074736494
29.32443729774813,120.24176053353509,59.71040250196182,8.08199593564996
29.357798431192663,120.1752264435726,59.67736014195731,8.077499987784567
29.391159564637203,120.10879078613596,59.64436671869054,8.07301120751263
29.42452069808174,120.04245339926526,59.611422150456995,8.068529571479576
29.45788183152628,119.9762141207835,59.578526355472896,8.064055056597827
29.491242964970812,119.91007278830038,59.54567925187683,8.059587640040911
29.524604098415352,119.84402923922049,59.512880757733036,8.05512729923771
29.55796523185989,119.77808331075,59.48013079103454,8.050674011866771
29.59132636530443,119.71223483990312,59.447429269705005,8.04622775585087
29.624687498748962,119.64648366350751,59.41477611160102,8.041788509351523
29.6580486321935,119.58082961821192,59.38217123451649,8.037356250763887
29.69140976563804,119.51527254049232,59.349614556183234,8.032930958711505
29.724770899082575,119.44981226665806,59.31710599427446,8.028512612041359
29.758132032527108,119.38444863285758,59.28464546640726,8.024101189818975
29.791493165971648,119.31918147508554,59.25223289014531,8.019696671323697
29.824854299416184,119.25401062918742,59.21986818300055,8.015299036043917
29.858215432860725,119.18893593086779,59.18755126243689,8.010908263672645
29.89157656630526,119.12395721569386,59.15528204587156,8.006524334102997
29.924937699749798,119.05907431910293,59.12306045067821,8.002147227423926
29.958298833194334,118.99428707640756,59.090886394189,7.997776923915869
29.991659966638874,118.92959532280172,59.05875979369708,7.993413404046751
30.02502110008341,118.86499889336535,59.026680566459184,7.989056648467875
30.058382233527944,118.80049762307215,58.994648629697636,7.98470663801
