r_kpc,rho_bulge,rho_disk,rho_total,M_enc_Msun,G_eff,v_kms,a_kms2_per_kpc,a_m_s2
13.940450450450452,22920.31366640325,9207259.417275114,9230179.730941517,56667212107.39072,6.206282283564317e-07,50.22769892790699,180.97132144757563,5.864882391208742e-12
13.980480480480482,22668.238525524164,9066588.60273378,9089256.841259304,56688695717.54742,6.194596760656985e-07,50.11799682498271,179.66575678539564,5.822571912749746e-12
14.020510510510512,22419.619557959104,8928066.992115887,8950486.611673847,56709927738.46411,6.183265423485006e-07,50.00996815767495,178.38130168347175,5.780945548697616e-12
14.060540540540542,22174.400049544784,8791661.749345807,8813836.149395352,56730911096.494675,6.172277534595691e-07,49.90356750845207,177.11737631211253,5.739984508047681e-12
14.100570570570572,21932.524369014176,8657340.540025698,8679273.064394712,56751648686.415855,6.161622682109076e-07,49.79875074089309,175.87342036565914,5.699670632526209e-12
14.140600600600603,21693.937944428093,8525071.523770742,8546765.461715171,56772143371.71379,6.151290769844424e-07,49.69547496701172,174.6488923597767,5.659986373817172e-12
14.180630630630633,21458.587240182416,8394823.346661497,8416281.933901679,56792397984.86899,6.141272007746225e-07,49.593698515195534,173.4432689547269,5.620914771630999e-12
14.220660660660663,21226.419734575164,8266565.133811557,8287791.553546132,56812415327.64002,6.131556902600635e-07,49.4933808987619,172.25604430364953,5.5824394325838135e-12
14.260690690690693,20997.38389791854,8140266.482048752,8161263.86594667,56832198171.345634,6.122136249033376e-07,49.39448278512976,171.08672942490642,5.544544509856483e-12
14.300720720720722,20771.429171181102,8015897.452708185,8036668.881879366,56851749257.145386,6.113001120780875e-07,49.29696596560817,169.93485159759518,5.507214683604545e-12
14.340750750750752,20548.50594514597,7893428.564535383,7913977.070480529,56871071296.31886,6.104142862225978e-07,49.200793325798564,168.7999537793527,5.470435142090507e-12
14.380780780780782,20328.56554007109,7772830.786697857,7793159.352237928,56890166970.54327,6.095553080190544e-07,49.10592881660975,167.68159404562044,5.434191563511659e-12
14.420810810810812,20111.560185838298,7654075.5319034485,7674187.092089287,56909038932.16951,6.087223635976929e-07,49.0123374258823,166.5793450495644,5.398470098497274e-12
14.460840840840843,19897.443002578108,7537134.649623795,7557032.092626373,56927689804.49674,6.079146637650751e-07,48.91998515061816,165.49279350187135,5.363257353249947e-12
14.500870870870873,19686.16798175759,7421980.419421372,7441666.58740313,56946122182.04529,6.071314432557921e-07,48.82883896981301,164.4215396696888,5.328540373307341e-12
14.540900900900903,19477.68996771904,7308585.544378433,7328063.234346152,56964338630.82803,6.063719600068536e-07,48.738866817885096,163.36519689398094,5.294306627900756e-12
14.580930930930933,19271.964639657584,7196923.144626371,7216195.109266028,56982341688.62012,6.056354944540768e-07,48.650037558695686,162.32339112461517,5.260543994888304e-12
14.620960960960963,19068.94849402617,7086966.75097394,7106035.699467966,57000133865.227135,6.049213488498312e-07,48.56232096015637,161.29576047252118,5.227240746241372e-12
14.660990990990992,18868.5988273566,6978690.298632828,6997558.897460184,57017717642.751564,6.042288466014677e-07,48.47568766941596,160.2819547782785,5.194385534063494e-12
14.701021021021022,18670.873719485848,6872068.121039084,6890738.99475857,57035095475.857635,6.035573316298115e-07,48.39010918862104,159.28163519652165,5.161967377121834e-12
14.741051051051052,18475.73201717696,6767074.943768949,6785550.675786126,57052269792.034546,6.02906167747119e-07,48.30555785124338,158.29447379557408,5.129975647872206e-12
14.781081081081084,18283.13331812425,6663685.878547629,6681969.011865754,57069242991.85792,6.022747380538942e-07,48.2220067989667,157.32015317174043,5.0984000599591296e-12
14.821111111111113,18093.037955332962,6561876.417349637,6579969.455304969,57086017449.249725,6.016624443539987e-07,48.1394299591253,156.35836607771026,5.067230656173219e-12
14.861141141141143,17905.406981863343,6461622.426589233,6479527.833571096,57102595511.73635,6.010687065875035e-07,48.05780202268696,155.40881506454966,5.036457796848913e-12
14.901171171171173,17720.202155930114,6362900.141399637,6380620.343555567,57118979500.70516,6.004929622807474e-07,47.97709842277248,154.47121213677627,5.006072148686218e-12
14.941201201201203,17537.385926347848,6265686.159999648,6283223.545925996,57135171711.65912,5.999346660130582e-07,47.89729531370233,153.54527842002236,4.9760646739804005e-12
14.981231231231233,17356.92141831351,6169957.438146349,6187314.359564663,57151174414.46995,5.99393288899664e-07,47.81836955056373,152.63074384082893,4.946426620244816e-12
15.021261261261262,17178.77241951743,6075691.283672528,6092870.056092046,57166989853.62937,5.988683180902768e-07,47.740298669288286,151.72734681811139,4.9171495102119906e-12
15.061291291291292,17002.90336657439,5982865.351107589,5999868.254474163,57182620248.498764,5.983592562828899e-07,47.66306086723227,150.8348339658675,4.888225132199041e-12
15.101321321321324,16829.279331766502,5891457.636380623,5908286.915712389,57198067793.55695,5.978656212523129e-07,47.58663498425015,149.9529598067068,4.859645530823792e-12
15.141351351351354,16657.866010090143,5801446.471604434,5818104.337614524,57213334658.64644,5.973869453930045e-07,47.51100048425284,149.08148649580156,4.831402998058638e-12
15.181381381381383,16488.629706598953,5712810.519939236,5729299.149645835,57228422989.21768,5.969227752757876e-07,47.43613743724219,148.2201835548763,4.80349006460972e-12
15.221411411411413,16321.53732403565,5625528.770534812,5641850.307858847,57243334906.57182,5.964726712179865e-07,47.36202650181149,147.36882761585485,4.775899491609102e-12
15.261441441441443,16156.556350745219,5539580.533549976,5555737.089900721,57258072508.10155,5.960362068666057e-07,47.28864890810382,146.5272021738137,4.74862426260852e-12
15.301471471471473,15993.65484886239,5454945.435248117,5470939.090096979,57272637867.530235,5.956129687941579e-07,47.21598644121925,145.69509734889658,4.721657575863571e-12
15.341501501501503,15832.801442766526,5371603.413167678,5387436.214610444,57287033035.149345,5.952025561067418e-07,47.144021425061375,144.87230965685595,4.694992836897456e-12
15.381531531531534,15673.965307797247,5289534.711366402,5305208.676674199,57301260038.0541,5.948045800640154e-07,47.07273670661471,144.05864178790534,4.668623651334079e-12
15.421561561561564,15517.116159224186,5208719.875738281,5224236.991897505,57315320880.37728,5.94418663710671e-07,47.002115640642636,143.25390239356815,4.642543817990279e-12
15.461591591591594,15362.224241464546,5129139.749401988,5144501.973643453,57329217543.521454,5.940444415191081e-07,46.93214207479869,142.45790588123756,4.616747322217971e-12
15.501621621621624,15209.260317542432,5050775.468159847,5065984.72847739,57342951986.38923,5.936815590429489e-07,46.86280033514167,141.67047221615888,4.591228329486834e-12
15.541651651651653,15058.195658783652,4973608.456026101,4988666.651684884,57356526145.61197,5.933296725810246e-07,46.79407521204396,140.89142673055107,4.565981179198354e-12
15.581681681681683,14909.00203474054,4897620.420823557,4912529.422858298,57369941935.77658,5.929884488515925e-07,46.72595194648721,140.12059993962046,4.541000378723232e-12
15.621711711711713,14761.6517033407,4822793.34984749,4837555.001550831,57383201249.65058,5.926575646764088e-07,46.65841621673439,139.3578273642,4.5162805976535214e-12
15.661741741741743,14616.117401254542,4749109.505595783,4763725.622997037,57396305958.405525,5.923367066743891e-07,46.59145412537039,138.60294935977427,4.491816662261693e-12
15.701771771771774,14472.372334475893,4676551.421564314,4691023.793898789,57409257911.83848,5.92025570964558e-07,46.52505218670262,137.85581095165495,4.467603550159044e-12
15.741801801801804,14330.390169110717,4605101.898106597,4619432.288275708,57422058938.59193,5.917238628780073e-07,46.45919731451296,137.11626167608028,4.443636385146075e-12
15.781831831831834,14190.145022368692,4534743.998356637,4548934.143379006,57434710846.37182,5.914312966785827e-07,46.39387681015266,136.3841554270185,4.419910432247731e-12
15.821861861861864,14051.611453752694,4465461.0442141285,4479512.6556678815,57447215422.16386,5.911475952920612e-07,46.32907835097272,135.65935030847186,4.396421092926894e-12
15.861891891891894,13914.764456441517,4397236.612390951,4411151.376847393,57459574432.44814,5.908724900435025e-07,46.26478997907966,134.94170849206654,4.373163900469194e-12
15.901921921921923,13779.579448860899,4330054.530518096,4343834.109966957,57471789623.41198,5.906057204026068e-07,46.201000090411405,134.2310960797506,4.350134515533342e-12
15.941951951951953,13646.032266438568,4263898.873312053,4277544.905578492,57483862721.16098,5.903470337367753e-07,46.137697424123374,133.5273829714009,4.3273287218605664e-12
15.981981981981983,13514.09915353852,4198753.958799783,4212268.057953321,57495795431.92841,5.900961850716515e-07,46.07487105227714,132.83044273715907,4.304742422137304e-12
16.022012012012016,13383.756755570601,4134604.3446013513,4147988.1013569217,57507589442.28283,5.898529368589311e-07,46.01251036982488,132.1401524943292,4.2823716340057215e-12
16.062042042042044,13254.98211127081,4071434.824269394,4084689.806380665,57519246419.334,5.896170587512226e-07,45.95060508488206,131.4563927886687,4.2602124862166175e-12
16.102072072072076,13127.752645148415,4009230.42368442,4022358.1763295685,57530768010.937065,5.893883273837179e-07,45.88914520927986,130.77904747990542,4.238261214919279e-12
16.142102102102104,13002.04616009594,3947976.397505316,3960978.443665412,57542155845.895,5.891665261625014e-07,45.82812104939166,130.10800363133586,4.2165141600836065e-12
16.182132132132136,12877.840830157906,3887658.225673962,3900536.06650412,57553411534.159355,5.889514450592512e-07,45.76752319722453,129.4431514033432,4.194967762049266e-12
16.222162162162167,12755.11519345481,3828261.609973332,3841016.725166787,57564536667.02933,5.88742880412197e-07,45.70734252177114,128.78438395070603,4.173618558197691e-12
16.262192192192195,12633.848145258458,3769772.470638144,3782406.3187834024,57575532817.34906,5.885406347330981e-07,45.64757016061347,128.1315973235488,4.1524631797421045e-12
16.302222222222227,12514.018931215087,3712176.943017273,3724690.9619484884,57586401539.7033,5.883445165200675e-07,45.58819751177169,127.48469037180175,4.131498348631277e-12
16.342252252252255,12395.607140712944,3655461.3742872346,3667856.9814279475,57597144370.61136,5.881543400760818e-07,45.52921622579277,126.84356465304886,4.110720874563077e-12
16.382282282282286,12278.592700390614,3599612.3202157705,3611890.912916161,57607762828.71933,5.879699253329972e-07,45.47061819807161,126.20812434363438,4.090127652103635e-12
16.422312312312314,12162.955867783141,3544616.541974994,3556779.497842777,57618258414.99075,5.877910976808938e-07,45.412395561398384,125.57827615291158,4.069715657908328e-12
16.462342342342346,12048.677225102323,3490461.00300313,3502509.6802282324,57628632612.895485,5.87617687802593e-07,45.35454067872592,124.9539292405165,4.049481948040811e-12
16.502372372372378,11935.737673148402,3437132.8659142605,3449068.603587409,57638886888.59693,5.874495315131998e-07,45.29704613615162,124.33499513656162,4.029423655386662e-12
16.542402402402406,11824.118425349783,3384619.4894552715,3396443.607880621,57649022691.137665,5.872864696045151e-07,45.23990473610782,123.72138766464063,4.009537987158141e-12
16.582432432432437,11713.801001927945,3332908.425509266,3344622.226511194,57659041452.623375,5.871283476941436e-07,45.18310949075385,123.11302286753754,3.989822222486583e-12
16.622462462462465,11604.767224184652,3281987.4161448115,3293592.1833689963,57668944588.40518,5.869750160792e-07,45.126653615566,122.50981893555137,3.970273710099562e-12
16.662492492492497,11496.999208908455,3231844.3907101974,3243341.389919106,57678733497.26023,5.868263295944463e-07,45.07053052311859,121.91169613733462,3.950889866079513e-12
16.702522522522525,11390.479362897995,3182467.4629721763,3193857.9423350743,57688409561.5708,5.866821474747143e-07,45.014733817050704,121.31857675315376,3.931668171700857e-12
16.742552552552556,11285.190377599056,3133844.928298324,3145130.118675923,57697974147.5017,5.865423332215261e-07,44.95925728621466,120.73038501049082,3.912606171342985e-12
16.782582582582588,11181.11522385313,3085965.2608825406,3097146.3761063935,57707428605.17604,5.864067544737375e-07,44.904094898999475,120.14704702189287,3.8937014704761e-12
16.822612612612616,11078.23714675459,3038817.1110128723,3049895.348159627,57716774268.84944,5.862752828821068e-07,44.84924079782526,119.56849072499251,3.8749517337174125e-12
16.862642642642648,10976.53966061416,2992389.302381099,3003365.842041713,57726012457.0827,5.861477939876841e-07,44.79468929380416,118.99464582462339,3.85635468295523e-12
16.902672672672676,10876.006544026272,2946670.829433449,2957546.835977475,57735144472.912674,5.860241671038585e-07,44.74043486156137,118.42544373694619,3.8379080955382054e-12
16.942702702702707,10776.621835037755,2901650.8547617365,2912427.476596774,57744171604.02184,5.859042852020063e-07,44.686472134213666,117.8608175355229,3.819609802527719e-12
16.982732732732735,10678.369826415797,2857318.7065344346,2867997.0763608506,57753095122.90608,5.857880348005999e-07,44.632795898499786,117.30070189926305,3.801457687010937e-12
17.022762762762767,10581.235061012652,2813663.875966908,2824245.1110279206,57761916287.04102,5.856753058576769e-07,44.57940109005836,116.74503306217476,3.783449682472347e-12
17.062792792792795,10485.202327225154,2770676.0148303835,2781161.217157609,57770636339.04674,5.855659916665586e-07,44.5262827888489,116.19374876485485,3.765583771221663e-12
17.102822822822827,10390.256654546658,2728344.932998905,2738735.1896534516,57779256506.85099,5.854599887547579e-07,44.47343621471304,115.6467882076614,3.747857982876249e-12
17.142852852852858,10296.383309209534,2686660.5960338144,2696956.979343024,57787778003.850876,5.853571967859175e-07,44.42085672306969,115.10409200549779,3.730270392895771e-12
17.182882882882886,10203.56778991599,2645613.1228051274,2655816.6905950434,57796202029.07297,5.852575184647561e-07,44.36853980074277,114.56560214416217,3.712819121167579e-12
17.222912912912918,10111.79582365533,2605192.7831492266,2615304.578972882,57804529767.331924,5.851608594448698e-07,44.31648106191526,114.031261938195,3.6955023306406366e-12
17.262942942942946,10021.053361605742,2565389.9955623816,2575411.0489239874,57812762389.3876,5.850671282393423e-07,44.264676244207585,113.50101599017901,3.6783182260065235e-12
17.302972972972977,9931.326575118606,2526195.3249294595,2536126.651504578,57820901052.10066,5.849762361340648e-07,44.213121204875804,112.97481015143532,3.6612650524256855e-12
17.343003003003005,9842.601851783604,2487599.4802873977,2497442.0821391814,57828946898.58672,5.848880971036626e-07,44.1618119171257,112.45259148406363,3.6443410942972376e-12
17.383033033033037,9754.865791572707,2449593.312622774,2459348.1784143467,57836901058.368935,5.848026277300261e-07,44.11074446654185,111.93430822429104,3.6275446740711796e-12
17.42306306306307,9668.105203061443,2412167.812703098,2421835.9179061595,57844764647.5292,5.847197471232397e-07,44.05991504762375,111.41990974705998,3.6108741511007705e-12
17.463093093093097,9582.30709972555,2375314.1089411867,2384896.4160409123,57852538768.85785,5.846393768449599e-07,44.009319960430304,110.90934653183342,3.5943279205343513e-12
17.503123123123128,9497.45869631146,2339023.46529218,2348520.9239884913,57860224512.00193,5.845614408340949e-07,43.958955607326786,110.40257012956015,3.5779044122447595e-12
17.543153153153156,9413.547405279,2303287.2791827093,2312700.826587988,57867822953.611946,5.844858653347401e-07,43.90881848983211,109.89953313076398,3.5616020897951734e-12
17.583183183183188,9330.56083331459,2268097.0794716612,2277427.6403049757,57875335157.487274,5.844125788263179e-07,43.85890520556395,109.40018913471862,3.545419449440134e-12
17.623213213213216,9248.486777913575,2233444.5244421535,2242693.0112200673,57882762174.72016,5.84341511955794e-07,43.809212445276685,108.9044927196595,3.5293550191601814e-12
17.663243243243247,9167.313224029946,2199321.3998241276,2208488.7130481573,57890105043.83816,5.842725974719835e-07,43.75973698999203,108.41239941400865,3.51340735772931e-12
17.703273273273275,9087.028340792218,2165719.6168472124,2174806.6451880047,57897364790.94535,5.842057701618489e-07,43.710475708218404,107.92386566857117,3.497575053813921e-12
17.743303303303307,9007.6204782838,2132631.2103232862,2141638.83080157,57904542429.862015,5.841409667886981e-07,43.66142555325516,107.43884882966177,3.481856725101913e-12
17.78333333333334,8929.078164386625,2100048.33675837,2108977.4149227566,57911638962.26305,5.840781260322933e-07,43.61258356058164,106.95730711314238,3.466251017461296e-12
17.823363363363367,8851.39010168654,2067963.2724933513,2076814.6625950378,57918655377.81485,5.840171884307542e-07,43.56394684532636,106.47919957932632,3.450756604126892e-12
17.863393393393398,8774.545164439158,2036368.4118731096,2045142.9570375488,57925592654.31108,5.839580963242226e-07,43.51551259981465,106.00448610872314,3.435372184914278e-12
17.903423423423426,8698.532395594922,2005256.265443636,2013954.797839231,57932451757.80674,5.839007938002495e-07,43.4672780911929,105.53312737859683,3.4200964854600905e-12
17.943453453453458,8623.34100388197,1974619.4581766634,1983242.7991805454,57939233642.75121,5.838452266408163e-07,43.41924065912584,105.06508484030138,3.4049282564875193e-12
17.983483483483486,8548.960360945706,1944450.7277214648,1952999.6880824105,57945939252.119804,5.837913422709845e-07,43.37139771356616,104.60032069737572,3.3898662730964133e-12
18.023513513513517,8475.379998543705,1914742.922683315,1923218.3026818587,57952569517.543976,5.837390897090876e-07,43.32374673259288,104.13879788436205,3.3749093340768288e-12
18.06354354354355,8402.58960579491,1885489.000928296,1893891.590534091,57959125359.440285,5.836884195184333e-07,43.27628526031711,103.68048004632777,3.3600562612453815e-12
18.103573573573577,8330.57902648184,1856682.027913974,1865012.6069404557,57965607687.13803,5.836392837604831e-07,43.22901090485334,103.22533151906568,3.345305898803577e-12
18.14360360360361,8259.338256404713,1828315.1750455855,1836574.5133019902,57972017399.00559,5.835916359494333e-07,43.18192133635337,102.77331730994473,3.3306571127172272e-12
18.183633633633637,8188.857440786445,1800381.718057356,1808570.5754981425,57978355382.575424,5.835454310081799e-07,43.13501428510168,102.32440307939247,3.3161087901163353e-12
18.223663663663668,8119.126871727303,1772875.0354185153,1780994.1622902427,57984622514.66787,5.835006252256316e-07,43.08828753967074,101.87855512298756,3.3016598387147565e-12
18.263693693693696,8050.13698570831,1745788.6067637105,1753838.7437494188,57990819661.513695,5.834571762152942e-07,43.04173894513297,101.43574035413553,3.2873091862487536e-12
18.303723723723728,7981.8783611422205,1719116.0113473514,1727097.8897084936,57996947678.87525,5.834150428751295e-07,42.995366401329235,100.99592628731338,3.273055779933995e-12
18.34375375375376,7914.3417159712,1692850.9265216147,1700765.268237586,58003007412.16655,5.83374185348617e-07,42.94916786119091,100.55908102185897,3.2588985859402013e-12
18.383783783783787,7847.517905310115,1666987.1262376748,1674834.6441429849,58008999696.57201,5.833345649870029e-07,42.90314132911458,100.1251732262882,3.2448365888829028e-12
18.42381381381382,7781.397919134496,1641518.4795698284,1649299.8774889628,58014925357.16397,5.832961443127028e-07,42.85728485938789,99.69417212312258,3.2308687913317325e-12
18.463843843843847,7715.972880012328,1616438.9492622013,1624154.9221422137,58020785209.01906,5.832588869837889e-07,42.8115965546637,99.26604747420402,3.216994213334509e-12
18.50387387387388,7651.234040878556,1591742.5902976186,1599393.8243384971,58026580057.33325,5.832227577595807e-07,42.766074564482956,98.84076956648748,3.203211891956813e-12
18.543903903903907,7587.172782851653,1567423.548488373,1575010.7212712246,58032310697.535835,5.831877224672601e-07,42.720717083843105,98.41830919828853,3.1895208808362952e-12
18.583933933933938,7523.780613091132,1543476.0590884935,1550999.8397015845,58037977915.40211,5.831537479695128e-07,42.67552235181181,97.9986376659739,3.1759202497513492e-12
18.623963963963966,7461.049162695349,1519894.4454272517,1527355.4945899472,58043582487.16496,5.831208021331322e-07,42.63048865018346,97.58172675107615,3.1624090842035256e-12
18.663993993993998,7398.9701846386,1496673.1175635054,1504072.087748144,58049125179.625244,5.830888537985982e-07,42.58561430217854,97.16754870782225,3.148986485013362e-12
18.70402402402403,7337.53555174683,1473806.5709606411,1481144.106512388,58054606750.260994,5.830578727505567e-07,42.540897671183046,96.7560762510568,3.1356515679289988e-12
18.744054054054057,7276.737254711056,1451289.3851817313,1458566.1224364424,58060027947.3355,5.830278296892117e-07,42.496337159528,96.34728254455085,3.122403463247295e-12
18.78408408408409,7216.567400137743,1429116.2226046394,1436332.790004777,58065389510.004295,5.829986962025686e-07,42.45193120730664,95.94114118967804,3.109241315446848e-12
18.824114114114117,7157.018208635449,1407281.8271567565,1414438.845365392,58070692168.42088,5.829704447395304e-07,42.40767829122923,95.53762621445043,3.096164282832667e-12
18.86414414414415,7098.08201293685,1385781.0230690672,1392879.105082004,58075936643.84154,5.829430485838077e-07,42.36357692351354,95.1367120628982,3.0831715371919925e-12
18.904174174174177,7039.751256055577,1364608.7136492543,1371648.46490531,58081123648.728775,5.829164818286135e-07,42.319625650810124,94.73837358478228,3.0702622634609076e-12
18.94420420420421,6982.018489476991,1343759.880073534,1350741.898563011,58086253886.85391,5.828907193521316e-07,42.2758230531614,94.34258602562875,3.0574356594013716e-12
18.98423423423424,6924.876371382362,1323229.5801969764,1330154.4565683587,58091328053.39842,5.828657367937216e-07,42.23216774299329,93.94932501707333,3.0446909352883094e-12
19.024264264264268,6868.317664905641,1303012.9473819784,1309881.265046884,58096346835.05426,5.828415105308652e-07,42.18865836413912,93.55856656750872,3.032027313606509e-12
19.0642942942943,6812.3352364221955,1283105.1893446383,1289917.5245810605,58101310910.123085,5.828180176567737e-07,42.14529359089287,93.17028705301499,3.0194440287566995e-12
19.104324324324327,6756.922053868942,1263501.587018775,1270258.509072644,58106220948.61446,5.827952359587113e-07,42.10207212709354,92.78446320857668,3.0069403267709116e-12
19.14435435435436,6702.071185095081,1244197.4934372772,1250899.5646223722,58111077612.34295,5.827731438969558e-07,42.05899270523747,92.40107211956571,2.994515465036462e-12
19.184384384384387,6647.775796242986,1225188.3326305652,1231836.1084268081,58115881555.024216,5.82751720584405e-07,42.01605408561893,92.02009121348745,2.9821687120284587e-12
19.22441441441442,6594.02915015847,1206469.5985418614,1213063.6276920198,58120633422.37004,5.827309457667977e-07,41.97325505549753,91.64149825197745,2.9698993470504352e-12
19.26444444444445,6540.824604830001,1188036.8539590577,1194577.6785638877,58125333852.18239,5.827107998035284e-07,41.93059442829159,91.26527132304128,2.957706659982857e-12
19.30447447447448,6488.155611856143,1169885.7294628834,1176373.8850747396,58129983474.44637,5.826912636490576e-07,41.88807104279744,90.89138883353161,2.945589951039326e-12
19.34450450450451,6436.015714940727,1152011.9223911439,1158447.9381060845,58134582911.42227,5.82672318834881e-07,41.84568376243294,90.51982950185136,2.9335485305300987e-12
19.384534534534538,6384.398548415216,1134411.195818801,1140795.594367216,58139132777.73649,5.826539474520236e-07,41.80343147450417,90.15057235087373,2.921581718632646e-12
19.42456456456457,6333.297835787632,1117079.3775536148,1123412.6753894023,58143633680.471634,5.826361321341064e-07,41.76131308949658,89.78359670108019,2.9096888451692665e-12
19.464594594594598,6282.707388317634,1100012.3591471433,1106295.066535461,58148086219.25551,5.826188560408866e-07,41.71932754038706,89.4188821638979,2.897869249391171e-12
19.50462462462463,6232.621103617085,1083206.0949208483,1089438.7160244654,58152490986.34918,5.82602102842326e-07,41.67747378197858,89.05640863523878,2.8861222797690916e-12
19.544654654654657,6183.032964275764,1066656.6010070841,1072839.6339713598,58156848566.73407,5.825858567031173e-07,41.635750790254995,88.6961562892271,2.8744472937900144e-12
19.58468468468469,6133.937036511549,1050359.9544047262,1056493.8914412376,58161159538.19811,5.825701022676931e-07,41.59415756175655,88.33810557211346,2.862843657759939e-12
19.62471471471472,6085.327468844747,1034312.2920492492,1040397.6195180939,58165424471.42096,5.825548246456983e-07,41.55269311297532,87.98223719636916,2.8513107466124926e-12
19.66474474474475,6037.19849079598,1018509.8098969941,1024547.0083877902,58169643930.05826,5.825400093978798e-07,41.5113564797689,87.62853213494985,2.839847943723028e-12
19.70477477477478,5989.54441160719,1002948.7620234285,1008938.3064350357,58173818470.82494,5.825256425224266e-07,41.47014671679326,87.27697161572938,2.8284546407282347e-12
19.744804804804808,5942.3596189853815,987625.4597351988,993567.8193541841,58177948643.57775,5.825117104417016e-07,41.42906289695275,86.92753711609228,2.8171302373508957e-12
19.78483483483484,5895.638577868511,972536.2706957274,978431.9092735959,58182034991.39666,5.824981999894029e-07,41.38810411086822,86.58021035768563,2.8058741412298046e-12
19.824864864864868,5849.375829213246,957677.6180641897,963526.993893403,58186078050.66554,5.824850983980815e-07,41.34726946636082,86.23497330131774,2.794685767754445e-12
19.8648948948949,5803.5659888040245,943045.9796476227,948849.5456364267,58190078351.151855,5.824723932870744e-07,41.30655808795329,85.89180814200763,2.783564539904555e-12
19.90492492492493,5758.203746083119,928637.8870660162,934396.0908120993,58194036416.08554,5.824600726507707e-07,41.26596911638575,85.55069730417105,2.772509888094115e-12
19.94495495495496,5713.283863001212,914449.9249301378,920163.2087931391,58197952762.236946,5.824481248472385e-07,41.22550170814691,85.21162343694357,2.76152125001978e-12
19.98498498498499,5668.801172888093,900478.7300319212,906147.5312048093,58201827899.99394,5.824365385872298e-07,41.18515503502121,84.87456940964056,2.7505980705137493e-12
20.02501501501502,5624.750579343165,886720.9905472415,892345.7411265847,58205662333.438126,5.824253029234743e-07,41.14492828364855,84.53951830733808,2.7397398014005514e-12
20.06504504504505,5581.127055145242,873173.4452508484,878754.5723059936,58209456560.42031,5.824144072403185e-07,41.104820655098656,84.20645342658047,2.7289459013579346e-12
20.105075075075078,5537.925641181406,859832.882743308,865370.8083844894,58213211072.63495,5.824038412436835e-07,41.06483136445897,83.87535827120784,2.71821583578165e-12
20.14510510510511,5495.141445394429,846696.1406897508,852191.2821351452,58216926355.69397,5.823935949513137e-07,41.024959640434936,83.54621654829702,2.7075490766539004e-12
20.185135135135138,5452.769641748515,833760.1050702535,839212.874712002,58220602889.199585,5.823836586833354e-07,40.98520472496343,83.2190121642165,2.6969451024154956e-12
20.22516516516517,5410.805469212899,821021.709441664,826432.514910877,58224241146.81641,5.82374023053088e-07,40.9455658728378,82.8937292207872,2.6864033978414272e-12
20.2651951951952,5369.244230763075,808477.934210721,813847.1784414841,58227841596.34272,5.823646789582463e-07,40.90604235134514,82.57035201155014,2.675923453919915e-12
20.30522522522523,5328.0812923992025,796125.8059182648,801453.887210664,58231404699.78091,5.823556175721927e-07,40.8666334399143,82.24886501813215,2.6655047677346233e-12
20.34525525525526,5287.3120821814455,783962.3965343846,789249.708616566,58234930913.407166,5.823468303356788e-07,40.82733842977584,81.92925290671357,2.6551468423501923e-12
20.38528528528529,5246.9320892819005,771984.822764349,777231.7548536309,58238420687.84037,5.823383089487121e-07,40.788156623631785,81.61150052458707,2.6448491867007132e-12
20.42531531531532,5206.9368630527415,760190.2453651221,765397.1822281749,58241874468.11018,5.823300453627067e-07,40.749087335336256,81.29559289681043,2.6346113154812532e-12
20.465345345345348,5167.322012110393,748575.8684723368,753743.1904844472,58245292693.72442,5.82322031772862e-07,40.7101298895859,80.98151522294717,2.6244327490422274e-12
20.50537537537538,5128.083203435274,737138.9389375373,742267.0221409725,58248675798.73557,5.823142606107795e-07,40.67128362162007,80.66925287389329,2.614313013286559e-12
20.54540540540541,5089.216161486963,725876.7456755632,730965.9618370502,58252024211.80671,5.823067245372923e-07,40.63254787693023,80.35879138878687,2.6042516395695272e-12
20.58543543543544,5050.716667334391,714786.6190218922,719837.3356892266,58255338356.27647,5.82299416435538e-07,40.593922010979185,80.05011647200084,2.594248164601309e-12
20.62546546546547,5012.58055780082,703865.9300998006,708878.5106576014,58258618650.22345,5.822923294041971e-07,40.55540538892765,79.74321399020819,2.5843021303518693e-12
20.6654954954955,4974.803724623338,693112.0901972061,698086.8939218294,58261865506.529816,5.822854567509842e-07,40.516997385371006,79.43806996952915,2.574413083958507e-12
20.70552552552553,4937.382113626556,682522.5501530155,687459.9322666421,58265079332.94413,5.822787919863014e-07,40.478697384083056,79.13467059274674,2.5645805776356183e-12
20.74555555555556,4900.311723910306,672094.7997528572,676995.1114767675,58268260532.14357,5.822723288171062e-07,40.44050477776859,78.83300219659641,2.5548041685868574e-12
20.78558558558559,4863.588607050987,661826.3671340429,666689.9557410938,58271409501.795364,5.822660611409534e-07,40.40241896782322,78.53305126912227,2.545083418919461e-12
20.82561561561562,4827.208866316408,651714.8181996223,656542.0270659387,58274526634.61754,5.822599830402107e-07,40.36443936410057,78.23480444709958,2.535417895560714e-12
20.86564564564565,4791.168655893791,641757.7560413879,646548.9246972817,58277612318.43896,5.822540887764753e-07,40.326565384687456,77.93824851352457,2.5258071701766017e-12
20.90567567567568,4755.464180130714,631952.8203716949,636708.2845518256,58280666936.2587,5.822483727851365e-07,40.28879645568545,77.64337039516377,2.5162508190923887e-12
20.94570570570571,4720.091692788802,622297.6869639638,627017.7786567525,58283690866.30478,5.82242829670104e-07,40.251132010999186,77.35015716016414,2.506748423215168e-12
